FECHA;HORA;VELOCIDAD
21/08/2020;54002728;0
21/08/2020;54005191;0
21/08/2020;54007258;35
21/08/2020;54008325;34
21/08/2020;54009994;84
21/08/2020;54010093;40
21/08/2020;54010327;0
21/08/2020;54011128;0
21/08/2020;54011992;40
21/08/2020;54012491;39
21/08/2020;54013392;41
21/08/2020;54014058;42
21/08/2020;54015725;38
21/08/2020;54016558;46
21/08/2020;54017158;0
21/08/2020;54017758;47
21/08/2020;54017861;46
21/08/2020;54018292;0
21/08/2020;54018825;43
21/08/2020;54019791;43
21/08/2020;54020525;0
21/08/2020;54023759;49
21/08/2020;54024225;0
21/08/2020;54024691;47
21/08/2020;54025429;0
21/08/2020;54025826;0
21/08/2020;54027492;0
21/08/2020;54027892;0
21/08/2020;54028293;34
21/08/2020;54035359;0
21/08/2020;54037691;48
21/08/2020;54039158;0
21/08/2020;54045858;38
21/08/2020;54057791;0
21/08/2020;54106192;0
21/08/2020;54107660;0
21/08/2020;54109924;0
21/08/2020;54111058;49
21/08/2020;54117991;44
21/08/2020;54124124;34
21/08/2020;54129724;0
21/08/2020;54130227;48
21/08/2020;54134959;0
21/08/2020;54147226;47
21/08/2020;54148491;0
21/08/2020;54151224;0
21/08/2020;54152292;32
21/08/2020;54152626;0
21/08/2020;54154359;0
21/08/2020;54154694;0
21/08/2020;54155624;44
21/08/2020;54156032;46
21/08/2020;54158158;0
21/08/2020;54158758;46
21/08/2020;54200624;0
21/08/2020;54200625;42
21/08/2020;54200758;0
21/08/2020;54201560;0
21/08/2020;54201625;0
21/08/2020;54201697;0
21/08/2020;54201698;0
21/08/2020;54202025;0
21/08/2020;54202091;0
21/08/2020;54202759;0
21/08/2020;54202837;0
21/08/2020;54203824;0
21/08/2020;54205013;39
21/08/2020;54206352;38
21/08/2020;54207516;78
21/08/2020;54208380;18
21/08/2020;54208515;36
21/08/2020;54212213;0
21/08/2020;54216280;39
21/08/2020;54217414;35
21/08/2020;54219780;51
21/08/2020;54231513;0
21/08/2020;54233847;0
21/08/2020;54235048;45
21/08/2020;54238980;53
21/08/2020;54241581;44
21/08/2020;54246181;35
21/08/2020;54258780;0
21/08/2020;54259979;52
21/08/2020;54303980;0
21/08/2020;54306713;0
21/08/2020;54314513;43
21/08/2020;54325646;55
21/08/2020;54346113;0
21/08/2020;54346980;0
21/08/2020;54348181;42
21/08/2020;54348313;0
21/08/2020;54348446;0
21/08/2020;54348580;0
21/08/2020;54352180;0
21/08/2020;54354580;40
21/08/2020;54354914;0
21/08/2020;54356113;36
21/08/2020;54357181;42
21/08/2020;54357585;42
21/08/2020;54358580;40
21/08/2020;54359447;0
21/08/2020;54400247;36
21/08/2020;54400447;43
21/08/2020;54401246;43
21/08/2020;54402714;43
21/08/2020;54402780;0
21/08/2020;54403848;47
21/08/2020;54404626;45
21/08/2020;54405080;0
21/08/2020;54406480;0
21/08/2020;54409047;47
21/08/2020;54410980;0
21/08/2020;54411179;49
21/08/2020;54412513;46
21/08/2020;54413246;0
21/08/2020;54414246;40
21/08/2020;54420547;0
21/08/2020;54420746;0
21/08/2020;54425413;54
21/08/2020;54428346;0
21/08/2020;54428513;36
21/08/2020;54428713;0
21/08/2020;54431779;0
21/08/2020;54437114;39
21/08/2020;54437847;39
21/08/2020;54440251;0
21/08/2020;54444313;39
21/08/2020;54448647;39
21/08/2020;54504846;0
21/08/2020;54508579;0
21/08/2020;54508981;0
21/08/2020;54509380;47
21/08/2020;54510246;0
21/08/2020;54510379;45
21/08/2020;54513280;0
21/08/2020;54513880;45
21/08/2020;54516613;49
21/08/2020;54524879;0
21/08/2020;54532279;34
21/08/2020;54536213;38
21/08/2020;54538046;42
21/08/2020;54538247;0
21/08/2020;54543046;43
21/08/2020;54547179;0
21/08/2020;54548583;55
21/08/2020;54550049;0
21/08/2020;54550619;47
21/08/2020;54551379;56
21/08/2020;54551746;0
21/08/2020;54551913;56
21/08/2020;54552813;45
21/08/2020;54554613;46
21/08/2020;54555147;0
21/08/2020;54555348;0
21/08/2020;54555879;0
21/08/2020;54559016;0
21/08/2020;54600146;0
21/08/2020;54600812;45
21/08/2020;54600880;47
21/08/2020;54601180;0
21/08/2020;54602680;49
21/08/2020;54603280;44
21/08/2020;54603447;0
21/08/2020;54604514;42
21/08/2020;54605413;43
21/08/2020;54606412;0
21/08/2020;54606679;60
21/08/2020;54607313;37
21/08/2020;54607379;37
21/08/2020;54608580;40
21/08/2020;54608713;0
21/08/2020;54609114;40
21/08/2020;54609385;0
21/08/2020;54609579;0
21/08/2020;54609814;0
21/08/2020;54610646;0
21/08/2020;54610647;42
21/08/2020;54611348;44
21/08/2020;54612480;42
21/08/2020;54613979;42
21/08/2020;54614913;43
21/08/2020;54614985;0
21/08/2020;54617513;40
21/08/2020;54617946;0
21/08/2020;54618980;43
21/08/2020;54621379;42
21/08/2020;54621714;0
21/08/2020;54622879;0
21/08/2020;54623681;46
21/08/2020;54624681;0
21/08/2020;54626079;46
21/08/2020;54633546;44
21/08/2020;54633912;69
21/08/2020;54634380;46
21/08/2020;54634479;46
21/08/2020;54635413;46
21/08/2020;54635879;38
21/08/2020;54636264;0
21/08/2020;54638112;0
21/08/2020;54656112;0
21/08/2020;54705979;0
21/08/2020;54708737;0
21/08/2020;54709007;49
21/08/2020;54732269;0
21/08/2020;54735136;0
21/08/2020;54738402;43
21/08/2020;54745803;0
21/08/2020;54746070;0
21/08/2020;54752803;50
21/08/2020;54753737;39
21/08/2020;54754770;0
21/08/2020;54756236;0
21/08/2020;54757937;49
21/08/2020;54759136;49
21/08/2020;54759703;36
21/08/2020;54759802;0
21/08/2020;54802503;0
21/08/2020;54803008;25
21/08/2020;54803436;45
21/08/2020;54804476;48
21/08/2020;54805369;48
21/08/2020;54805537;41
21/08/2020;54805870;48
21/08/2020;54807236;49
21/08/2020;54809036;0
21/08/2020;54809636;37
21/08/2020;54810036;0
21/08/2020;54810636;38
21/08/2020;54811103;0
21/08/2020;54813102;47
21/08/2020;54813170;45
21/08/2020;54813703;47
21/08/2020;54814169;48
21/08/2020;54814237;37
21/08/2020;54815503;0
21/08/2020;54815774;37
21/08/2020;54817069;48
21/08/2020;54817238;44
21/08/2020;54817402;44
21/08/2020;54817839;42
21/08/2020;54818151;0
21/08/2020;54818305;54
21/08/2020;54825102;34
21/08/2020;54825169;36
21/08/2020;54825674;36
21/08/2020;54827769;44
21/08/2020;54830303;0
21/08/2020;54832769;0
21/08/2020;54833003;47
21/08/2020;54834202;0
21/08/2020;54835204;42
21/08/2020;54835803;0
21/08/2020;54836303;0
21/08/2020;54836570;0
21/08/2020;54836971;0
21/08/2020;54839102;0
21/08/2020;54844436;42
21/08/2020;54846402;0
21/08/2020;54857735;0
21/08/2020;54904470;49
21/08/2020;54905536;0
21/08/2020;54908569;0
21/08/2020;54912502;51
21/08/2020;54922835;49
21/08/2020;54924236;0
21/08/2020;54936702;48
21/08/2020;54943002;0
21/08/2020;54949035;49
21/08/2020;54951103;0
21/08/2020;54951169;0
21/08/2020;54952105;0
21/08/2020;54953569;46
21/08/2020;54953769;0
21/08/2020;54955235;48
21/08/2020;54955502;48
21/08/2020;54956304;47
21/08/2020;54957209;52
21/08/2020;54959005;46
21/08/2020;54959736;43
21/08/2020;55000004;0
21/08/2020;55000136;0
21/08/2020;55001936;13
21/08/2020;55002669;0
21/08/2020;55003736;0
21/08/2020;55004735;49
21/08/2020;55006903;44
21/08/2020;55007136;0
21/08/2020;55008102;46
21/08/2020;55008370;46
21/08/2020;55009203;44
21/08/2020;55009570;0
21/08/2020;55010139;44
21/08/2020;55011473;0
21/08/2020;55011474;0
21/08/2020;55013203;41
21/08/2020;55014003;0
21/08/2020;55014869;47
21/08/2020;55015438;41
21/08/2020;55020635;29
21/08/2020;55024836;39
21/08/2020;55027569;41
21/08/2020;55031435;57
21/08/2020;55037868;49
21/08/2020;55038470;45
21/08/2020;55042803;43
21/08/2020;55053203;0
21/08/2020;55113035;0
21/08/2020;55114902;0
21/08/2020;55118703;46
21/08/2020;55119304;52
21/08/2020;55121202;0
21/08/2020;55124368;36
21/08/2020;55130035;46
21/08/2020;55139003;44
21/08/2020;55141402;31
21/08/2020;55146602;0
21/08/2020;55147268;49
21/08/2020;55147539;0
21/08/2020;55148803;52
21/08/2020;55148868;0
21/08/2020;55149202;52
21/08/2020;55150269;53
21/08/2020;55153035;0
21/08/2020;55155569;0
21/08/2020;55155835;44
21/08/2020;55156040;0
21/08/2020;55156311;0
21/08/2020;55156569;0
21/08/2020;55157803;0
21/08/2020;55158037;44
21/08/2020;55200169;38
21/08/2020;55200235;38
21/08/2020;55201702;47
21/08/2020;55202036;47
21/08/2020;55202935;0
21/08/2020;55203168;14
21/08/2020;55203702;48
21/08/2020;55204768;36
21/08/2020;55206368;46
21/08/2020;55207701;42
21/08/2020;55207868;45
21/08/2020;55208003;45
21/08/2020;55208004;45
21/08/2020;55208603;42
21/08/2020;55208738;36
21/08/2020;55209057;34
21/08/2020;55212458;29
21/08/2020;55213158;43
21/08/2020;55214258;42
21/08/2020;55219858;42
21/08/2020;55223457;42
21/08/2020;55224458;47
21/08/2020;55225325;0
21/08/2020;55225592;31
21/08/2020;55230058;0
21/08/2020;55235224;51
21/08/2020;55236892;0
21/08/2020;55238090;0
21/08/2020;55239028;0
21/08/2020;55239958;42
21/08/2020;55300957;50
21/08/2020;55304224;48
21/08/2020;55308926;42
21/08/2020;55318457;0
21/08/2020;55323757;48
21/08/2020;55328724;0
21/08/2020;55333991;0
21/08/2020;55348057;0
21/08/2020;55349925;50
21/08/2020;55351624;41
21/08/2020;55351690;41
21/08/2020;55352058;0
21/08/2020;55352291;41
21/08/2020;55353826;0
21/08/2020;55353957;44
21/08/2020;55355824;46
21/08/2020;55356424;35
21/08/2020;55356824;45
21/08/2020;55358591;0
21/08/2020;55358657;37
21/08/2020;55358890;0
21/08/2020;55358990;0
21/08/2020;55359724;42
21/08/2020;55400224;35
21/08/2020;55401791;35
21/08/2020;55402257;45
21/08/2020;55403458;37
21/08/2020;55403697;46
21/08/2020;55406324;0
21/08/2020;55407357;45
21/08/2020;55407963;0
21/08/2020;55408824;46
21/08/2020;55409691;44
21/08/2020;55411158;44
21/08/2020;55411490;46
21/08/2020;55412357;54
21/08/2020;55416657;41
21/08/2020;55417357;56
21/08/2020;55418864;0
21/08/2020;55419424;42
21/08/2020;55419891;46
21/08/2020;55423091;41
21/08/2020;55426624;44
21/08/2020;55437956;44
21/08/2020;55505190;0
21/08/2020;55510857;45
21/08/2020;55513924;0
21/08/2020;55514657;0
21/08/2020;55521591;0
21/08/2020;55539957;0
21/08/2020;55545624;43
21/08/2020;55548357;0
21/08/2020;55550790;0
21/08/2020;55553127;44
21/08/2020;55553425;44
21/08/2020;55553827;0
21/08/2020;55556526;0
21/08/2020;55559256;47
21/08/2020;55600223;37
21/08/2020;55600424;51
21/08/2020;55602990;43
21/08/2020;55604223;45
21/08/2020;55604757;45
21/08/2020;55605158;59
21/08/2020;55606557;43
21/08/2020;55607057;39
21/08/2020;55607559;39
21/08/2020;55607956;39
21/08/2020;55608890;41
21/08/2020;55610159;0
21/08/2020;55610325;42
21/08/2020;55610823;0
21/08/2020;55612790;37
21/08/2020;55612791;37
21/08/2020;55614624;0
21/08/2020;55615560;13
21/08/2020;55619723;40
21/08/2020;55619990;45
21/08/2020;55620658;0
21/08/2020;55625290;0
21/08/2020;55631124;42
21/08/2020;55633457;0
21/08/2020;55636390;0
21/08/2020;55638590;34
21/08/2020;55701157;0
21/08/2020;55705756;40
21/08/2020;55712503;47
21/08/2020;55713970;50
21/08/2020;55715637;0
21/08/2020;55725174;41
21/08/2020;55729103;36
21/08/2020;55733270;50
21/08/2020;55734038;0
21/08/2020;55750104;0
21/08/2020;55750171;0
21/08/2020;55752370;0
21/08/2020;55753437;41
21/08/2020;55754503;45
21/08/2020;55756704;0
21/08/2020;55757104;0
21/08/2020;55757637;0
21/08/2020;55758770;45
21/08/2020;55800412;0
21/08/2020;55800781;0
21/08/2020;55801337;42
21/08/2020;55804204;47
21/08/2020;55804403;0
21/08/2020;55805937;0
21/08/2020;55811369;40
21/08/2020;55816545;0
21/08/2020;55821438;44
21/08/2020;55826570;0
21/08/2020;55829236;47
21/08/2020;55833137;36
21/08/2020;55836172;0
21/08/2020;55839636;0
21/08/2020;55847503;0
21/08/2020;55900303;0
21/08/2020;55909503;49
21/08/2020;55911903;43
21/08/2020;55920770;0
21/08/2020;55933103;0
21/08/2020;55949837;0
21/08/2020;55952109;0
21/08/2020;55952436;0
21/08/2020;55952903;44
21/08/2020;55954204;0
21/08/2020;55954403;0
21/08/2020;55957337;0
21/08/2020;55957872;0
21/08/2020;60000137;0
21/08/2020;60000606;55
21/08/2020;60002503;0
21/08/2020;60003770;48
21/08/2020;60005104;39
21/08/2020;60005803;0
21/08/2020;60006138;39
21/08/2020;60006970;40
21/08/2020;60007371;0
21/08/2020;60008570;40
21/08/2020;60011203;47
21/08/2020;60024504;53
21/08/2020;60026503;0
21/08/2020;60029103;43
21/08/2020;60029969;40
21/08/2020;60031070;43
21/08/2020;60031769;26
21/08/2020;60032104;42
21/08/2020;60033003;45
21/08/2020;60033304;42
21/08/2020;60034570;0
21/08/2020;60037702;0
21/08/2020;60041503;0
21/08/2020;60046703;43
21/08/2020;60108102;52
21/08/2020;60109869;0
21/08/2020;60112903;0
21/08/2020;60113170;0
21/08/2020;60113703;0
21/08/2020;60114969;0
21/08/2020;60117269;41
21/08/2020;60117869;39
21/08/2020;60121303;49
21/08/2020;60126169;48
21/08/2020;60127203;48
21/08/2020;60130005;48
21/08/2020;60141136;44
21/08/2020;60153037;0
21/08/2020;60153237;0
21/08/2020;60154336;38
21/08/2020;60155203;42
21/08/2020;60156069;42
21/08/2020;60156671;0
21/08/2020;60202336;40
21/08/2020;60203269;0
21/08/2020;60204569;0
21/08/2020;60205770;48
21/08/2020;60205908;48
21/08/2020;60206036;42
21/08/2020;60208135;0
21/08/2020;60208136;0
21/08/2020;60211103;41
21/08/2020;60213469;38
21/08/2020;60214902;41
21/08/2020;60216668;49
21/08/2020;60219735;47
21/08/2020;60223634;47
21/08/2020;60225768;0
21/08/2020;60229302;53
21/08/2020;60231069;43
21/08/2020;60234035;46
21/08/2020;60234902;44
21/08/2020;60235568;0
21/08/2020;60235935;32
21/08/2020;60236570;39
21/08/2020;60239401;41
21/08/2020;60240401;0
21/08/2020;60245168;0
21/08/2020;60307635;53
21/08/2020;60314136;39
21/08/2020;60315068;44
21/08/2020;60322202;0
21/08/2020;60326202;0
21/08/2020;60347468;0
21/08/2020;60347534;45
21/08/2020;60348801;27
21/08/2020;60348802;27
21/08/2020;60352468;30
21/08/2020;60352469;72
21/08/2020;60352869;0
21/08/2020;60353701;0
21/08/2020;60354134;0
21/08/2020;60355135;23
21/08/2020;60355869;0
21/08/2020;60357335;43
21/08/2020;60357669;46
21/08/2020;60358201;0
21/08/2020;60359102;46
21/08/2020;60359735;0
21/08/2020;60359967;0
21/08/2020;60400369;42
21/08/2020;60401569;47
21/08/2020;60401839;0
21/08/2020;60403102;47
21/08/2020;60404669;44
21/08/2020;60405202;46
21/08/2020;60408068;43
21/08/2020;60416868;0
21/08/2020;60417501;34
21/08/2020;60419435;33
21/08/2020;60424373;40
21/08/2020;60424902;40
21/08/2020;60425737;0
21/08/2020;60428934;47
21/08/2020;60432134;0
21/08/2020;60435467;52
21/08/2020;60452202;0
21/08/2020;60502467;0
21/08/2020;60505606;36
21/08/2020;60518068;50
21/08/2020;60531234;41
21/08/2020;60540701;49
21/08/2020;60551734;0
21/08/2020;60551735;0
21/08/2020;60553267;57
21/08/2020;60554034;46
21/08/2020;60554637;47
21/08/2020;60557268;0
21/08/2020;60557838;42
21/08/2020;60600700;43
21/08/2020;60601601;45
21/08/2020;60607500;47
21/08/2020;60608101;49
21/08/2020;60610834;50
21/08/2020;60613134;47
21/08/2020;60615039;45
21/08/2020;60615234;0
21/08/2020;60618035;52
21/08/2020;60618234;41
21/08/2020;60619203;0
21/08/2020;60625734;52
21/08/2020;60631935;45
21/08/2020;60634471;43
21/08/2020;60637602;38
21/08/2020;60719331;46
21/08/2020;60722264;43
21/08/2020;60723935;46
21/08/2020;60727368;33
21/08/2020;60736165;45
21/08/2020;60740631;44
21/08/2020;60747032;42
21/08/2020;60747232;0
21/08/2020;60749564;33
21/08/2020;60750165;47
21/08/2020;60750397;0
21/08/2020;60752634;0
21/08/2020;60753664;44
21/08/2020;60754731;0
21/08/2020;60756398;53
21/08/2020;60757198;0
21/08/2020;60757332;0
21/08/2020;60759031;43
21/08/2020;60759502;65
21/08/2020;60800066;43
21/08/2020;60800999;41
21/08/2020;60801632;41
21/08/2020;60802266;0
21/08/2020;60804331;48
21/08/2020;60804764;28
21/08/2020;60806464;0
21/08/2020;60806531;0
21/08/2020;60807132;62
21/08/2020;60807598;62
21/08/2020;60808336;0
21/08/2020;60812031;49
21/08/2020;60814232;0
21/08/2020;60817465;47
21/08/2020;60820398;0
21/08/2020;60821797;40
21/08/2020;60822665;43
21/08/2020;60823931;40
21/08/2020;60824098;0
21/08/2020;60824869;0
21/08/2020;60825066;43
21/08/2020;60826931;46
21/08/2020;60827532;36
21/08/2020;60829365;43
21/08/2020;60831433;48
21/08/2020;60831899;49
21/08/2020;60832998;43
21/08/2020;60833998;43
21/08/2020;60835631;0
21/08/2020;60836631;78
21/08/2020;60836869;41
21/08/2020;60843131;41
21/08/2020;60845065;43
21/08/2020;60918398;0
21/08/2020;60923933;0
21/08/2020;60925264;41
21/08/2020;60932498;54
21/08/2020;60939366;36
21/08/2020;60943700;44
21/08/2020;60947230;0
21/08/2020;60947831;0
21/08/2020;60951165;48
21/08/2020;60952298;47
21/08/2020;60953364;40
21/08/2020;60953664;46
21/08/2020;60954364;47
21/08/2020;60954365;47
21/08/2020;60955173;45
21/08/2020;60955673;49
21/08/2020;60956231;49
21/08/2020;60957298;49
21/08/2020;60959564;40
21/08/2020;60959997;32
21/08/2020;61001164;29
21/08/2020;61001165;32
21/08/2020;61001964;0
21/08/2020;61002065;49
21/08/2020;61003502;48
21/08/2020;61003564;48
21/08/2020;61006330;43
21/08/2020;61007197;54
21/08/2020;61009197;45
21/08/2020;61011098;40
21/08/2020;61012565;37
21/08/2020;61014898;32
21/08/2020;61015830;40
21/08/2020;61015997;40
21/08/2020;61018497;43
21/08/2020;61020964;46
21/08/2020;61033631;45
21/08/2020;61059297;45
21/08/2020;61100664;65
21/08/2020;61115064;0
21/08/2020;61130430;73
21/08/2020;61132031;38
21/08/2020;61136032;0
21/08/2020;61155297;0
21/08/2020;61155364;39
21/08/2020;61155934;0
21/08/2020;61156797;0
21/08/2020;61158064;52
21/08/2020;61159531;39
21/08/2020;61159597;39
21/08/2020;61200432;46
21/08/2020;61200997;39
21/08/2020;61203264;50
21/08/2020;61204165;47
21/08/2020;61204998;47
21/08/2020;61206599;0
21/08/2020;61207203;44
21/08/2020;61208298;20
21/08/2020;61208431;47
21/08/2020;61210501;48
21/08/2020;61211497;48
21/08/2020;61211898;0
21/08/2020;61212598;37
21/08/2020;61214464;44
21/08/2020;61215735;49
21/08/2020;61217230;53
21/08/2020;61219164;39
21/08/2020;61219926;47
21/08/2020;61220426;44
21/08/2020;61228158;47
21/08/2020;61231593;38
21/08/2020;61237159;37
21/08/2020;61306625;46
21/08/2020;61313959;43
21/08/2020;61314359;0
21/08/2020;61315225;0
21/08/2020;61315426;29
21/08/2020;61327058;52
21/08/2020;61348527;0
21/08/2020;61350325;47
21/08/2020;61353058;60
21/08/2020;61354258;61
21/08/2020;61355058;48
21/08/2020;61355892;44
21/08/2020;61356525;51
21/08/2020;61358858;0
21/08/2020;61401259;38
21/08/2020;61401759;40
21/08/2020;61401858;38
21/08/2020;61402826;40
21/08/2020;61402992;33
21/08/2020;61403858;33
21/08/2020;61404325;45
21/08/2020;61404968;33
21/08/2020;61405160;45
21/08/2020;61405464;0
21/08/2020;61406725;41
21/08/2020;61408191;37
21/08/2020;61408192;44
21/08/2020;61409598;0
21/08/2020;61409599;37
21/08/2020;61413625;40
21/08/2020;61414991;46
21/08/2020;61415426;39
21/08/2020;61416262;40
21/08/2020;61416691;22
21/08/2020;61423358;48
21/08/2020;61423925;83
21/08/2020;61429225;47
21/08/2020;61430658;0
21/08/2020;61430860;38
21/08/2020;61431530;48
21/08/2020;61432130;42
21/08/2020;61433592;0
21/08/2020;61433593;40
21/08/2020;61434792;44
21/08/2020;61435559;47
21/08/2020;61437125;59
21/08/2020;61437126;50
21/08/2020;61438624;52
21/08/2020;61440492;49
21/08/2020;61441458;0
21/08/2020;61441992;44
21/08/2020;61442092;0
21/08/2020;61443403;38
21/08/2020;61508324;53
21/08/2020;61511724;37
21/08/2020;61512225;48
21/08/2020;61513626;45
21/08/2020;61523197;0
21/08/2020;61523991;22
21/08/2020;61545825;47
21/08/2020;61549892;44
21/08/2020;61551125;50
21/08/2020;61552291;47
21/08/2020;61554059;42
21/08/2020;61554258;42
21/08/2020;61555461;51
21/08/2020;61555991;47
21/08/2020;61556693;42
21/08/2020;61558692;0
21/08/2020;61559092;39
21/08/2020;61559991;47
21/08/2020;61600825;0
21/08/2020;61602392;45
21/08/2020;61602791;0
21/08/2020;61604325;45
21/08/2020;61604391;0
21/08/2020;61605725;40
21/08/2020;61606300;45
21/08/2020;61608125;43
21/08/2020;61609062;23
21/08/2020;61609625;55
21/08/2020;61612458;48
21/08/2020;61614892;44
21/08/2020;61620224;43
21/08/2020;61631597;49
21/08/2020;61633058;45
21/08/2020;61635497;0
21/08/2020;61636491;48
21/08/2020;61637925;45
21/08/2020;61638925;38
21/08/2020;61640226;52
21/08/2020;61707825;0
