,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
1225,13/10/2020,10:40:12,TMF016,TMF016,Aprobado,
1226,13/10/2020,10:42:07,MLE35B,MLE35B,Aprobado,
1227,13/10/2020,10:42:25,BON28F,BQN28F,Aprobado,
1228,13/10/2020,10:44:55,KGS376,KGS37E,Aprobado,
1229,13/10/2020,10:46:21,USQ21D,USQ21D,Aprobado,
1230,13/10/2020,10:51:04,GGI423,GII423,Aprobado,
1231,13/10/2020,10:52:14,OVP53E,QVP53E,Aprobado,
1232,13/10/2020,11:02:45,ONH07D,QNH07D,Aprobado,
1233,13/10/2020,11:04:12,GAW20C,GAL20C,Aprobado,
1234,13/10/2020,11:14:32,FJB48D,FJB48D,Aprobado,
1235,13/10/2020,11:14:41,IBI80C,IBI80C,Aprobado,
1236,13/10/2020,11:19:14,RMP721,RMP721,Aprobado,
1237,13/10/2020,11:21:15,YNW33A,YNW33A,Aprobado,
1238,13/10/2020,11:25:54,EXF986,EXF986,Aprobado,
1239,13/10/2020,11:28:56,DUN82E,OUN82E,Aprobado,
1240,13/10/2020,11:29:43,OSZ07D,DSZ07D,Aprobado,
1241,13/10/2020,11:31:39,EME17D,EME17D,Aprobado,
1242,13/10/2020,11:36:37,CJB85B,CJB85B,Aprobado,
1243,13/10/2020,11:40:31,IUW297,IUW297,Aprobado,
1244,13/10/2020,11:40:58,DYM118,DYM117,Aprobado,
1245,13/10/2020,11:44:39,UDY53C,UQY53C,Aprobado,
1246,13/10/2020,11:46:42,OJT24B,DJT24B,Aprobado,
1247,13/10/2020,11:48:15,ONC85E,ONC85E,Aprobado,
1248,13/10/2020,11:48:29,PNN15B,PNN15B,Aprobado,
1249,13/10/2020,11:59:24,AUP60C,WUP60C,Aprobado,
1250,13/10/2020,12:00:02,QYQ40C,OYQ40C,Aprobado,
1251,13/10/2020,12:02:27,TOK52E,TOK52E,Aprobado,
1252,13/10/2020,12:04:41,IAE73D,IAE730,Aprobado,
1253,13/10/2020,12:10:53,HOR62E,HQR62E,Aprobado,
1254,13/10/2020,12:13:54,FQF657,FQF657,Aprobado,
1255,13/10/2020,12:19:33,SNB296,SNB296,Aprobado,
1256,13/10/2020,12:19:50,FUM853,FUM853,Aprobado,
1257,13/10/2020,12:21:03,OBK34C,QBK34C,Aprobado,
1258,13/10/2020,12:21:22,HDN02B,HON02B,Aprobado,
1259,13/10/2020,12:23:51,MNR90D,MNR900,Aprobado,
1260,13/10/2020,12:30:24,APP320,APP32D,Aprobado,
1261,13/10/2020,12:30:55,OTP38B,QTP38B,Aprobado,
1262,13/10/2020,12:41:43,MOQ39E,MQQ39E,Aprobado,
1263,13/10/2020,12:41:54,OOO19E,OQO19E,Aprobado,
1264,13/10/2020,12:47:48,QCT56D,QCT56D,Aprobado,
1265,13/10/2020,12:49:48,CAT45E,CAT45E,Aprobado,
1266,13/10/2020,12:49:55,ROD80B,RQD80B,Aprobado,
1267,13/10/2020,12:50:38,SST330,SST33D,Aprobado,
1268,13/10/2020,12:51:18,ZOZ12Z,ZQZ12Z,Aprobado,
1269,13/10/2020,12:56:54,BJU053,BJU053,Aprobado,
1270,13/10/2020,12:59:56,OYY35C,OYY35C,Aprobado,
1271,13/10/2020,13:00:31,QYF43B,DYF43B,Aprobado,
1272,13/10/2020,13:00:38,MBW27C,MBW27C,Aprobado,
1273,13/10/2020,13:00:44,PKL79E,PKW79E,Aprobado,
1274,13/10/2020,13:02:58,SOD63D,SQD63D,Aprobado,
1275,13/10/2020,13:06:44,FLV789,FLV789,Aprobado,
1276,13/10/2020,13:09:25,KVI65C,KVI65C,Aprobado,
1277,13/10/2020,13:16:01,GWM28D,GWM280,Aprobado,
1278,13/10/2020,13:16:19,MMW419,MMW419,Aprobado,
1279,13/10/2020,13:17:31,OCR90D,QCR90D,Aprobado,
1280,13/10/2020,13:28:15,HXD80D,HXD800,Aprobado,
1281,13/10/2020,13:30:54,VKL70D,VKI70D,Aprobado,
1282,13/10/2020,13:31:18,MMR398,MMR898,Aprobado,
1283,13/10/2020,13:31:38,LAN33B,LAN338,Aprobado,
1284,13/10/2020,13:31:42,MTA967,MTA967,Aprobado,
1285,13/10/2020,13:33:59,FHK270,FHK270,Aprobado,
1286,13/10/2020,13:35:27,IRZ35B,IRZ35B,Aprobado,
1287,13/10/2020,13:39:50,LRX29X,LRX29X,Aprobado,
1288,13/10/2020,13:41:33,NXL39C,NXI39C,Aprobado,
1289,13/10/2020,13:45:31,OBN38D,QBN38D,Aprobado,
1290,13/10/2020,13:46:37,BYM691,BYM691,Aprobado,
1291,13/10/2020,13:53:21,HGD398,HGD398,Aprobado,
1292,13/10/2020,13:54:07,KFH15C,KFH15C,Aprobado,
1293,13/10/2020,13:54:56,LMW714,LMW714,Aprobado,
1294,13/10/2020,13:57:11,SJO69A,SJO69A,Aprobado,
1295,13/10/2020,14:01:28,ASB42A,ASB42A,Aprobado,
1296,13/10/2020,14:01:40,BOQ52F,BQQ52F,Aprobado,
1297,13/10/2020,14:03:15,IOC52B,IOC52B,Aprobado,
1298,13/10/2020,14:08:06,JGZ83D,JGZ83D,Aprobado,
1299,13/10/2020,14:08:07,DJL14B,WJW14B,Aprobado,
1300,13/10/2020,14:08:18,STE271,STE271,Aprobado,
1301,13/10/2020,14:12:15,ISU18B,ISU18B,Aprobado,
1302,13/10/2020,14:16:12,OZZ778,QZZ778,Aprobado,
1303,13/10/2020,14:17:02,DOX53D,DQX53D,Aprobado,
1304,13/10/2020,14:20:51,IRU49B,IRU49B,Aprobado,
1305,13/10/2020,14:25:25,FUG62B,FUG62B,Aprobado,
1306,13/10/2020,14:27:27,CPA33E,,Rechazado,PLACA CUBIERTA
1307,13/10/2020,14:29:31,RIT54C,RIT54C,Aprobado,
1308,13/10/2020,14:29:39,WLN29D,WLN29D,Aprobado,
1309,13/10/2020,14:38:23,HLA21B,HLA21B,Aprobado,
1310,13/10/2020,14:39:44,AVX493,AVX493,Aprobado,
1311,13/10/2020,14:47:01,ZQM07A,ZQM07A,Aprobado,
1312,13/10/2020,14:47:51,HAO856,HAO856,Aprobado,
1313,13/10/2020,14:56:16,ZZF177,ZZF177,Aprobado,
1314,13/10/2020,15:00:29,POE31C,PQE31C,Aprobado,
1315,13/10/2020,15:02:06,DOG83E,DQG83E,Aprobado,
1316,13/10/2020,15:02:21,SOD63D,SQD63D,Aprobado,
1317,13/10/2020,15:03:31,FHM52B,FHM528,Aprobado,
1318,13/10/2020,15:03:48,TOE23C,TQE23C,Aprobado,
1319,13/10/2020,15:11:37,RNT78E,MOO772,Aprobado,
1320,13/10/2020,15:12:21,FNE38B,FNE38B,Aprobado,
1321,13/10/2020,15:12:51,HRO20C,HRO20C,Aprobado,
1322,13/10/2020,15:13:13,IAE12B,IAE128,Aprobado,
1323,13/10/2020,15:13:23,OZZ650,QZZ650,Aprobado,
1324,13/10/2020,15:17:54,HEN286,,Rechazado,VEHﾍCULO HALADO POR GRﾚA
1325,13/10/2020,15:18:47,LAN33B,LAN338,Aprobado,
1326,13/10/2020,15:22:24,DHF886,DHF886,Aprobado,
1327,13/10/2020,15:23:41,GLY63F,GLY63F,Aprobado,
1328,13/10/2020,15:26:36,YVY425,YXY425,Aprobado,
1329,13/10/2020,15:33:54,IJL44E,IJW44E,Aprobado,
1330,13/10/2020,15:34:24,MMQ13B,MMQ13B,Aprobado,
1331,13/10/2020,15:35:57,HOV03V,HQV03V,Aprobado,
1332,13/10/2020,15:41:03,HCL90B,HCI90B,Aprobado,
1333,13/10/2020,15:42:54,YMG24A,YMG24A,Aprobado,
1334,13/10/2020,15:43:17,CGI10E,CGI10E,Aprobado,
1335,13/10/2020,15:43:33,LGE45B,,Rechazado,INTERFERENCIA FﾍSICA
1336,13/10/2020,15:43:57,BYR267,BYR267,Aprobado,
1337,13/10/2020,15:45:29,BEW42B,BEL42B,Aprobado,
1338,13/10/2020,15:45:48,MNB131,MNB131,Aprobado,
1339,13/10/2020,15:46:10,GRR117,GRR117,Aprobado,
1340,13/10/2020,15:47:21,STB212,STB212,Aprobado,
1341,13/10/2020,15:51:18,YZV12D,YZV12D,Aprobado,
1342,13/10/2020,15:51:31,EKF98D,EKF98D,Aprobado,
1343,13/10/2020,15:52:38,HXE927,HXE927,Aprobado,
1344,13/10/2020,16:02:30,TOR77E,TQR77E,Aprobado,
1345,13/10/2020,16:07:27,JZX14X,JZX14X,Aprobado,
1346,13/10/2020,16:08:35,BOB46E,BQB46E,Aprobado,
1347,13/10/2020,16:09:35,EMS82D,EMS82D,Aprobado,
1348,13/10/2020,16:12:03,IHG457,IHG457,Aprobado,
1349,13/10/2020,16:14:51,SYK35C,SYK35C,Aprobado,
1350,13/10/2020,16:18:16,WHU141,WHU141,Aprobado,
1351,13/10/2020,16:24:43,MJO531,MJO531,Aprobado,
1352,13/10/2020,16:29:30,LXN73B,LXN73B,Aprobado,
1353,13/10/2020,16:33:54,OCQ57D,QCQ57D,Aprobado,
1354,13/10/2020,16:37:37,FHO74D,FHO740,Aprobado,
1355,13/10/2020,16:38:57,ABL401,ABL401,Aprobado,
1356,13/10/2020,16:39:49,MRO86C,MRO86C,Aprobado,
1357,13/10/2020,16:40:17,KHR932,KHR932,Aprobado,
1358,13/10/2020,16:41:51,EXK95E,IXK95E,Aprobado,
1359,13/10/2020,16:47:55,WLB639,WLB639,Aprobado,
1360,13/10/2020,16:48:19,LCL65C,QCL65C,Aprobado,
1361,13/10/2020,16:50:01,JCI817,JCI817,Aprobado,
1362,13/10/2020,16:52:32,YYC45C,YYC45C,Aprobado,
1363,13/10/2020,16:54:52,AWA11A,AWA11A,Aprobado,
1364,13/10/2020,16:56:10,TRR27D,TRR27D,Aprobado,
1365,13/10/2020,16:57:23,PED83E,PED83E,Aprobado,
1366,13/10/2020,16:59:28,EQG425,EQG425,Aprobado,
1367,13/10/2020,17:06:57,OBN38D,QBN38D,Aprobado,
1368,13/10/2020,17:09:14,OCR15D,QCR15D,Aprobado,
1369,13/10/2020,17:12:34,JUW998,ZWN60D,Aprobado,
1370,13/10/2020,17:14:51,MGL98B,MGL98B,Aprobado,
1371,13/10/2020,17:17:00,RAD915,RAD915,Aprobado,
1372,13/10/2020,17:20:57,FFR03F,FFR03F,Aprobado,
1373,13/10/2020,17:23:10,OOA96C,DOA96C,Aprobado,
1374,13/10/2020,17:28:04,BWP17D,BWP17D,Aprobado,
1375,13/10/2020,17:28:38,OZS69D,QZS69D,Aprobado,
1376,13/10/2020,17:32:38,CFK186,CFK186,Aprobado,
1377,13/10/2020,17:34:33,WLB313,WLB313,Aprobado,
1378,13/10/2020,17:36:36,DHA118,DHA118,Aprobado,
1379,13/10/2020,17:36:41,DTM13B,DTM13B,Aprobado,
1380,13/10/2020,17:40:23,GDX97E,GOX97E,Aprobado,
1381,13/10/2020,17:42:36,ECR79B,LCR79B,Aprobado,
1382,13/10/2020,17:43:02,MDK318,MDK318,Aprobado,
1383,13/10/2020,17:44:34,REL32D,REI32D,Aprobado,
1384,13/10/2020,17:48:23,KWY07C,KWY07C,Aprobado,
1385,13/10/2020,17:48:26,UQY320,UQY320,Aprobado,
1386,13/10/2020,17:51:11,EOD410,EQD410,Aprobado,
1387,13/10/2020,17:54:37,WEC91D,MEC91D,Aprobado,
1388,13/10/2020,18:04:09,GPG36E,GPG36E,Aprobado,
1389,13/10/2020,18:04:12,MWW161,MDL161,Aprobado,
1390,13/10/2020,18:05:00,CFC155,CFC155,Aprobado,
1391,13/10/2020,18:05:36,CDS14D,CDS14D,Aprobado,
1392,13/10/2020,18:06:01,OAY139,QAY189,Aprobado,
1393,13/10/2020,18:06:58,GHE08D,GHE080,Aprobado,
1394,13/10/2020,18:07:40,AGI41D,AGI41D,Aprobado,
1395,13/10/2020,18:08:11,JTN79C,JTN79C,Aprobado,
1396,13/10/2020,18:08:37,DOF74C,FGO511,Aprobado,
1397,13/10/2020,18:10:07,FLP70D,ELP70D,Aprobado,
1398,13/10/2020,18:11:15,MTD097,MTD097,Aprobado,
1399,13/10/2020,18:12:54,OGP72C,QGP72C,Aprobado,
1400,13/10/2020,18:14:58,YMP67A,YWP67A,Aprobado,
1401,13/10/2020,18:15:42,DIH200,DIH200,Aprobado,
1402,13/10/2020,18:17:02,OXZ53C,DXZ53C,Aprobado,
1403,13/10/2020,18:22:07,NAV189,NAV189,Aprobado,
1404,13/10/2020,18:24:59,FTC40B,FTC40B,Aprobado,
1405,13/10/2020,18:27:36,EKC86B,EKC868,Aprobado,
1406,13/10/2020,18:28:07,XOS68C,XOS58C,Aprobado,
1407,13/10/2020,18:30:58,AHL54E,AHI54E,Aprobado,
1408,13/10/2020,18:36:48,HEB692,HEB692,Aprobado,
1409,13/10/2020,18:39:13,IJK338,IJK338,Aprobado,
1410,13/10/2020,18:41:32,MOO777,MOO777,Aprobado,
1411,13/10/2020,18:41:52,EWR659,EWR659,Aprobado,
1412,13/10/2020,18:45:18,RWZ93E,RMZ93E,Aprobado,
1413,13/10/2020,18:47:04,LYQ988,LYQ98B,Aprobado,
1414,13/10/2020,18:47:15,LUK52B,LUK52B,Aprobado,
1415,13/10/2020,18:47:52,FEZ409,FEZ409,Aprobado,
1416,13/10/2020,18:49:05,MQQ526,MQQ526,Aprobado,
1417,13/10/2020,18:52:01,MMB771,MMB771,Aprobado,
1418,13/10/2020,18:52:11,MMB771,MMB771,Aprobado,
1419,13/10/2020,18:55:20,DDE75C,DOE75C,Aprobado,
1420,13/10/2020,18:58:18,LGX67D,LGX67D,Aprobado,
1421,13/10/2020,18:59:40,DKY22D,OKY22D,Aprobado,
1422,13/10/2020,19:01:17,LVN23B,LVN23B,Aprobado,
1423,13/10/2020,19:02:30,KFX045,KFX045,Aprobado,
1424,13/10/2020,19:02:41,ORR89E,OMR89E,Aprobado,
1425,13/10/2020,19:04:43,RIK24D,RIK24D,Aprobado,
1426,13/10/2020,19:06:29,RFD036,RED036,Aprobado,
1427,13/10/2020,19:09:53,ABN635,ABN135,Aprobado,
1428,13/10/2020,19:10:33,ICB07C,TCB07C,Aprobado,
1429,13/10/2020,19:26:33,POS61C,PQS61C,Aprobado,
1430,13/10/2020,19:26:38,SNC218,SNC218,Aprobado,
1431,13/10/2020,19:42:15,ARR77E,ARR77E,Aprobado,
1432,13/10/2020,19:48:27,ITR927,ITR927,Aprobado,
1433,13/10/2020,19:50:25,BFR822,DFR822,Aprobado,
1434,13/10/2020,20:03:18,NUR23D,NUG23D,Aprobado,
1435,13/10/2020,20:14:07,LLL28E,LQL28E,Aprobado,
1436,13/10/2020,20:22:42,TIV89D,TIV89D,Aprobado,
1437,13/10/2020,20:22:54,LAL694,LAI694,Aprobado,
1438,13/10/2020,20:26:23,ICT786,TCT78C,Aprobado,
1439,13/10/2020,20:26:36,MDK745,MOK745,Aprobado,
1440,13/10/2020,20:29:26,HNH802,HNH802,Aprobado,
1441,13/10/2020,20:35:03,GEK85C,GEK85C,Aprobado,
1442,13/10/2020,20:35:42,LOB09C,LQB09C,Aprobado,
1443,13/10/2020,20:37:59,QOO09E,QUO09E,Aprobado,
1444,13/10/2020,20:38:01,KCL16C,KCI16C,Aprobado,
1445,13/10/2020,20:41:33,JRK59D,JKK59D,Aprobado,
1446,13/10/2020,20:48:03,UEA79C,UEA79C,Aprobado,
1447,13/10/2020,20:55:19,RED64D,RED64D,Aprobado,
1448,13/10/2020,20:57:44,EKS50D,EKS50D,Aprobado,
1449,13/10/2020,21:14:11,BXD407,BXD407,Aprobado,
1450,13/10/2020,21:15:14,CZW930,CZW93W,Aprobado,
1451,13/10/2020,21:30:58,BZZ398,BHZ39B,Aprobado,
1452,13/10/2020,21:36:06,RSZ76B,RSZ76B,Aprobado,
1453,13/10/2020,21:37:07,CDS14D,CDS14D,Aprobado,
1454,13/10/2020,21:38:55,JFT060,JFT06D,Aprobado,
1455,13/10/2020,21:48:57,MDI63D,MDI63D,Aprobado,
1456,13/10/2020,21:50:21,OOW89W,QLL89D,Aprobado,
1457,13/10/2020,21:50:28,ONA38D,QNA38D,Aprobado,
1458,13/10/2020,22:00:11,OZV89C,OZV89C,Aprobado,
1459,13/10/2020,22:02:24,KFH15C,KFH15C,Aprobado,
1460,13/10/2020,22:06:56,EKN33D,EKN33D,Aprobado,
1461,13/10/2020,22:08:22,RWF89E,RMF89E,Aprobado,
1462,13/10/2020,22:26:40,HXO973,HXO973,Aprobado,
1463,13/10/2020,22:26:55,XDX95X,XOX95X,Aprobado,
1464,13/10/2020,22:27:08,AIA70B,AIA70B,Aprobado,
1465,13/10/2020,22:56:33,CBW316,CBW31C,Aprobado,
1466,14/10/2020,0:36:57,MUP594,MUP594,Aprobado,
1467,14/10/2020,0:40:38,SVY43D,,Rechazado,PLACA CUBIERTA
1468,14/10/2020,3:17:37,NXS28C,NXS28C,Aprobado,
1469,14/10/2020,3:36:08,WOT61C,WUT61C,Aprobado,
1470,14/10/2020,4:32:57,AIS23E,AIS23E,Aprobado,
1471,14/10/2020,4:38:58,GOZ576,GOZ57E,Aprobado,
1472,14/10/2020,4:39:09,AGY720,AGY72D,Aprobado,
1473,14/10/2020,4:44:57,SRU190,SRU19D,Aprobado,
1474,14/10/2020,4:48:16,XUU40C,XUU40C,Aprobado,
1475,14/10/2020,4:53:03,NMP18E,NMP18E,Aprobado,
1476,14/10/2020,4:58:24,JVU926,JVU92E,Aprobado,
1477,14/10/2020,4:59:03,FYI92B,FYI92B,Aprobado,
1478,14/10/2020,5:01:38,FIY97D,FIY97D,Aprobado,
1479,14/10/2020,5:04:23,CCL420,CCL42D,Aprobado,
1480,14/10/2020,5:04:38,IVL56B,IVL56B,Aprobado,
1481,14/10/2020,5:10:12,ZHL48A,ZHI48A,Aprobado,
1482,14/10/2020,5:10:51,TOM71E,TQM71E,Aprobado,
1483,14/10/2020,5:25:04,GDK80E,GOK80E,Aprobado,
1484,14/10/2020,5:28:51,LRD23C,LRE23C,Aprobado,
1485,14/10/2020,5:28:56,QLB51B,QLB51D,Aprobado,
1486,14/10/2020,5:29:24,AFR80C,XFR80C,Aprobado,
1487,14/10/2020,5:32:02,OXH12C,DXH12C,Aprobado,
1488,14/10/2020,5:34:23,WGL31C,WGL31C,Aprobado,
1489,14/10/2020,5:48:53,TDM82E,TQM82E,Aprobado,
1490,14/10/2020,5:52:05,RGL13E,RGI13E,Aprobado,
1491,14/10/2020,5:52:54,HRW66W,HRW56W,Aprobado,
1492,14/10/2020,5:55:37,SQQ10A,SQQ10A,Aprobado,
1493,14/10/2020,6:00:23,POE37C,PQE37C,Aprobado,
1494,14/10/2020,6:01:41,NZV82C,NZV82C,Aprobado,
1495,14/10/2020,6:03:39,TMF016,TMF016,Aprobado,
1496,14/10/2020,6:19:07,DBI89F,DBI89F,Aprobado,
1497,14/10/2020,6:19:58,LBS77A,LBS77A,Aprobado,
1498,14/10/2020,6:20:03,MMT52B,MMT52B,Aprobado,
1499,14/10/2020,6:23:06,PPC59B,PPC59B,Aprobado,
1500,14/10/2020,6:30:12,MCR49B,MCR49B,Aprobado,
1501,14/10/2020,6:31:45,HGB428,HGB428,Aprobado,
1502,14/10/2020,6:31:46,HGB428,HGB428,Aprobado,
1503,14/10/2020,6:31:57,IHM89E,IHM89E,Aprobado,
1504,14/10/2020,6:33:14,WUL78A,WUW78A,Aprobado,
1505,14/10/2020,6:33:51,WOX63X,WUX63X,Aprobado,
1506,14/10/2020,6:34:11,TTK68E,UTK68E,Aprobado,
1507,14/10/2020,6:39:38,RHZ980,RHZ98D,Aprobado,
1508,14/10/2020,6:41:47,LDY755,LDY755,Aprobado,
1509,14/10/2020,6:45:18,FAG297,FAG297,Aprobado,
1510,14/10/2020,6:45:19,FAG297,FAG297,Aprobado,
1511,14/10/2020,6:45:54,EJR83C,EJR83C,Aprobado,
1512,14/10/2020,6:53:26,GBW14C,QBL14C,Aprobado,
1513,14/10/2020,6:53:26,FRF38E,FRF38E,Aprobado,
1514,14/10/2020,6:53:56,MDL385,MDL385,Aprobado,
1515,14/10/2020,6:54:03,HZM97C,HZM970,Aprobado,
1516,14/10/2020,6:55:28,HOC59E,HQC59E,Aprobado,
1517,14/10/2020,6:55:31,ZOE53E,ZQE53E,Aprobado,
1518,14/10/2020,6:55:40,SIG566,SIG56C,Aprobado,
1519,14/10/2020,6:55:47,EKG707,EKG707,Aprobado,
1520,14/10/2020,6:57:51,EXB95B,FXB95B,Aprobado,
1521,14/10/2020,6:58:01,BRD16D,BRD16D,Aprobado,
1522,14/10/2020,7:04:11,VBP02C,VBP02C,Aprobado,
1523,14/10/2020,7:04:23,DMX06X,OMX06X,Aprobado,
1524,14/10/2020,7:04:43,YYW75C,YYL75C,Aprobado,
1525,14/10/2020,7:12:01,GDN79E,GON79E,Aprobado,
1526,14/10/2020,7:14:54,NZO03C,NZO03C,Aprobado,
1527,14/10/2020,7:15:18,DSE695,DSE695,Aprobado,
1528,14/10/2020,7:17:51,EKE084,EKE084,Aprobado,
1529,14/10/2020,7:21:32,GFK42B,GFK42B,Aprobado,
1530,14/10/2020,7:24:33,LBB48B,,Rechazado,VEHﾍCULO FUERA DEL CAMPO DE VISIBILIDAD
1531,14/10/2020,7:25:44,PEP58E,PEP58E,Aprobado,
1532,14/10/2020,7:31:21,RSW37C,RSL37C,Aprobado,
1533,14/10/2020,7:32:42,FBA872,FBA872,Aprobado,
1534,14/10/2020,7:37:57,HDP16B,HOP16B,Aprobado,
1535,14/10/2020,7:38:24,NVG52C,NVG52C,Aprobado,
1536,14/10/2020,7:38:57,BOG01E,BQG01E,Aprobado,
1537,14/10/2020,7:40:55,FLP43D,ELP43D,Aprobado,
1538,14/10/2020,7:42:13,AUL96B,AJI96B,Aprobado,
1539,14/10/2020,7:42:59,ROR69B,PJR69B,Aprobado,
1540,14/10/2020,7:45:37,MNL14A,MNL14A,Aprobado,
1541,14/10/2020,7:45:53,PEX844,PEX844,Aprobado,
1542,14/10/2020,7:51:53,AAC89D,AAC09D,Aprobado,
1543,14/10/2020,7:51:54,KRH94C,KRH94C,Aprobado,
1544,14/10/2020,7:54:30,FOO89B,FUO89B,Aprobado,
1545,14/10/2020,7:56:35,EIL59D,FIL59D,Aprobado,
1546,14/10/2020,8:04:54,OIX09B,DIX09B,Aprobado,
1547,14/10/2020,8:05:26,ROR29A,RQR29A,Aprobado,
1548,14/10/2020,8:07:16,CAW050,CAW050,Aprobado,
1549,14/10/2020,8:11:13,ADI75F,AOI75F,Aprobado,
1550,14/10/2020,8:14:06,CZF42B,CZF42D,Aprobado,
1551,14/10/2020,8:22:39,OZZ650,QZZ650,Aprobado,
1552,14/10/2020,8:28:43,YZH29D,YZH29D,Aprobado,
1553,14/10/2020,8:30:45,PML03B,PML03B,Aprobado,
1554,14/10/2020,8:30:59,UZZ504,UZZ50Z,Aprobado,
1555,14/10/2020,8:31:26,AVP17A,AVP17A,Aprobado,
1556,14/10/2020,8:34:01,ADV64F,AOV64F,Aprobado,
1557,14/10/2020,8:34:29,EDB79E,EOB79F,Aprobado,
1558,14/10/2020,8:37:14,CDG72E,CQG72E,Aprobado,
1559,14/10/2020,8:37:30,JHR884,JHR884,Aprobado,
1560,14/10/2020,8:39:24,LKK98B,CKK98B,Aprobado,
1561,14/10/2020,8:39:30,POR28C,PQR28C,Aprobado,
1562,14/10/2020,8:41:07,ITE908,ITE908,Aprobado,
1563,14/10/2020,8:42:11,HCB41B,HCB41D,Aprobado,
1564,14/10/2020,8:45:34,KFT221,KFT221,Aprobado,
1565,14/10/2020,8:46:02,PEZ308,PEZ30B,Aprobado,
1566,14/10/2020,8:47:20,SRU63D,SRU83D,Aprobado,
1567,14/10/2020,8:54:15,MDI49E,MOI49E,Aprobado,
1568,14/10/2020,9:05:44,ESX66B,ESX66F,Aprobado,
1569,14/10/2020,9:07:57,LDV49C,LOV49C,Aprobado,
1570,14/10/2020,9:09:54,VJR31D,VJR31D,Aprobado,
1571,14/10/2020,9:11:31,MLW688,MLW688,Aprobado,
1572,14/10/2020,9:17:16,ZGZ47D,ZGZ47D,Aprobado,
1573,14/10/2020,9:18:38,NMV84V,NMV04V,Aprobado,
1574,14/10/2020,9:21:01,BQW67F,BQW62F,Aprobado,
1575,14/10/2020,9:23:16,LOT44D,LUT44D,Aprobado,
1576,14/10/2020,9:25:23,EKE084,EKE084,Aprobado,
1577,14/10/2020,9:27:33,KYK64E,KYK64E,Aprobado,
1578,14/10/2020,9:29:15,PML03B,PML03B,Aprobado,
1579,14/10/2020,9:29:22,LHT063,LHT063,Aprobado,
1580,14/10/2020,9:29:23,LHT063,DJD92,Aprobado,
1581,14/10/2020,9:32:10,AFF36B,AJF36B,Aprobado,
1582,14/10/2020,9:33:37,MOX54E,MQX54E,Aprobado,
1583,14/10/2020,9:35:43,TJY69C,TJY69C,Aprobado,
1584,14/10/2020,9:38:12,OJT01B,OJT01B,Aprobado,
1585,14/10/2020,9:38:36,TDS78C,TDS78C,Aprobado,
1586,14/10/2020,9:40:08,ROZ65D,ROZ65D,Aprobado,
1587,14/10/2020,9:40:48,BGM89B,BGO89B,Aprobado,
1588,14/10/2020,9:42:11,FEP35E,PEP55E,Aprobado,
1589,14/10/2020,9:43:38,OMY40D,QMY40D,Aprobado,
1590,14/10/2020,9:46:55,GAW20C,TOA93E,Aprobado,
1591,14/10/2020,9:53:31,SOD63D,SQD63D,Aprobado,
1592,14/10/2020,9:57:30,DIC09B,DRR09B,Aprobado,
1593,14/10/2020,10:02:13,ZIW08W,ZTW08W,Aprobado,
1594,14/10/2020,10:06:19,CCP233,CCP233,Aprobado,
1595,14/10/2020,10:08:20,XHP89D,XHO89D,Aprobado,
1596,14/10/2020,10:12:43,FXL33E,FXI33E,Aprobado,
1597,14/10/2020,10:13:04,FDL99B,FDI99B,Aprobado,
1598,14/10/2020,10:15:11,MFD953,MFD953,Aprobado,
1599,14/10/2020,10:19:01,XDR45A,XOR45A,Aprobado,
1600,14/10/2020,10:23:32,JYL77C,JYI77C,Aprobado,
1601,14/10/2020,10:24:07,MOD647,MOD647,Aprobado,
1602,14/10/2020,10:27:46,HCL90B,HCI90B,Aprobado,
1603,14/10/2020,10:31:32,KBF083,KBF083,Aprobado,
1604,14/10/2020,10:33:23,FAG297,FAG297,Aprobado,
1605,14/10/2020,10:33:43,EMH17C,EHH17C,Aprobado,
1606,14/10/2020,10:34:25,RRN05C,RRS05C,Aprobado,
1607,14/10/2020,10:34:37,BXU660,BXU66D,Aprobado,
1608,14/10/2020,10:34:45,LAQ533,LAQ533,Aprobado,
1609,14/10/2020,10:35:53,MMX854,MMX884,Aprobado,
1610,14/10/2020,10:36:32,OCK39C,QCK39C,Aprobado,
1611,14/10/2020,10:36:43,IYR726,IYR726,Aprobado,
1612,14/10/2020,10:40:44,LOX03E,LQX03E,Aprobado,
1613,14/10/2020,10:45:24,MNI814,MNI814,Aprobado,
1614,14/10/2020,10:47:43,BHA896,BHA896,Aprobado,
1615,14/10/2020,10:47:59,HZO577,HZO577,Aprobado,
1616,14/10/2020,10:49:11,JHM48E,JHM48E,Aprobado,
1617,14/10/2020,10:58:27,JCH708,JCH708,Aprobado,
1618,14/10/2020,10:58:33,ONR22D,QNR22D,Aprobado,
1619,14/10/2020,11:02:26,RSD35C,RSD35C,Aprobado,
1620,14/10/2020,11:04:37,FNN75B,EHN75B,Aprobado,
1621,14/10/2020,11:07:07,BOK309,BOK309,Aprobado,
1622,14/10/2020,11:08:51,FSS96B,FSS968,Aprobado,
1623,14/10/2020,11:11:07,MER23C,MER23C,Aprobado,
1624,14/10/2020,11:11:56,RFO549,RFO549,Aprobado,
1625,14/10/2020,11:15:23,BOH46E,BQH46E,Aprobado,
1626,14/10/2020,11:17:37,BON42F,BQN42F,Aprobado,
